id	narrative_id	narrative_name	date	text	lang	url	domain	image_url	image_path	text_to_speech
	1	mythical_nazis	2022.3.21	Минобороны РФ: украинские националисты создают огневые точки и опорные пункты в больницах Одессы и Чернигова	ru	https://argumenti.ru/world/2022/03/764548	argumenti.ru			0
	1	mythical_nazis	2022.3.21	Кадыров сообщил об отправке на Украину новых подразделений чеченских силовиков, чтобы «бандеровским псам» мало не показалось	ru	https://argumenti.ru/world/2022/03/764539	argumenti.ru			0
	1	mythical_nazis	2022.3.18	Российские силы ПВО отразили ночную ракетную атаку украинских националистов по мирным жителям Мелитополя	ru	https://argumenti.ru/world/2022/03/764151	argumenti.ru			0
	1	mythical_nazis	2022.3.16	Игорь Конашенков: кадры с погибшими на Украине жителями Чернигова являются провокацией украинских националистов	ru	https://argumenti.ru/world/2022/03/763922	argumenti.ru			0
	1	mythical_nazis	2022.3.16	Канцлер Германии одной рукой качает российский газ, другой защищает украинских националистов	ru	https://argumenti.ru/world/2022/03/763918	argumenti.ru			0
	1	mythical_nazis	2022.3.13	Игорь Конашенков: войска ЛНР в ходе наступления освободили от украинских националистов город Попасная	ru	https://argumenti.ru/world/2022/03/763500	argumenti.ru			0
	1	mythical_nazis	2022.3.9	Расчет российского ЗРК, оказавшийся в окружении украинских националистов, уничтожил девять самолетов и пять дронов	ru	https://argumenti.ru/world/2022/03/762884	argumenti.ru			0
	1	mythical_nazis	2022.3.8	Минобороны РФ: мирные жители Украины рассказывают о жестокости украинских националистов	ru	https://argumenti.ru/world/2022/03/762810	argumenti.ru			0
	1	mythical_nazis	2022.3.7	НМ ЛНР: по предварительным данным, нефтебаза в Луганске загорелась из-за применения украинскими националистами «Точки-У»	ru	https://argumenti.ru/world/2022/03/762640	argumenti.ru			0
	1	mythical_nazis	2022.3.2	Чашу терпения Кремля переполнило намерение украинских националистов взорвать в Донбассе «грязную» атомную бомбу	ru	https://argumenti.ru/world/2022/03/762090	argumenti.ru			0
	1	mythical_nazis	2022.2.26	Минобороны РФ: украинские националисты обстреляли жилые кварталы Старобельска из РСЗО «Град»	ru	https://argumenti.ru/world/2022/02/761422	argumenti.ru			0
	1	mythical_nazis	2022.2.1	Политик Шарий: украинские националисты повесят Зеленского в случае выполнения Киевом Минских соглашений	ru	https://argumenti.ru/world/2022/02/757655	argumenti.ru			0
	1	mythical_nazis	2022.7.20	Латвия: мужчина включил на всю мощь речь Левитана о победе над нацизмом	ru	https://argumenti.ru/society/2022/07/781582	argumenti.ru			0
	1	mythical_nazis	2022.6.23	Источник ТАСС: украинские националисты из «Айдара» с завода «Азот» в Северодонецке заявили о готовности сдаться	ru	https://argumenti.ru/society/2022/06/777618	argumenti.ru			0
	1	mythical_nazis	2022.5.5	В израильском музее Холокоста возмутились переименованием улиц Киева в честь бандеровцев	ru	https://argumenti.ru/society/2022/05/770649	argumenti.ru			0
	1	mythical_nazis	2022.5.2	Леонид Слуцкий: преступление украинских националистов 2 мая в Одессе осталось безнаказанным, но оно не имеет срока давности	ru	https://argumenti.ru/society/2022/05/770294	argumenti.ru			0
	1	mythical_nazis	2022.5.1	Депутат Госдумы Горелкин о приезде Джоли во Львов: где была актриса «восемь лет, пока укронацисты бомбили Донбасс»	ru	https://argumenti.ru/society/2022/05/770138	argumenti.ru			0
	1	mythical_nazis	2022.4.27	СК завел уголовное дело о реабилитации нацизма в отношении игрока «Что? Где? Когда?» Ровшана Аскерова	ru	https://argumenti.ru/society/2022/04/769635	argumenti.ru			0
	1	mythical_nazis	2022.4.21	В Мариуполе в больнице найдены тела 26 мирных жителей, погибших при обстрелах украинских националистов	ru	https://argumenti.ru/society/2022/04/768730	argumenti.ru			0
	1	mythical_nazis	2022.2.3	Депутат Милонов попросил Бастрыкина проверить фильм «King's Man: Начало» на предмет реабилитации нацизма	ru	https://argumenti.ru/society/2022/02/758035	argumenti.ru			0
	1	mythical_nazis	2022.7.12	Начальник НЦУО РФ Мизинцев: украинские националисты заняли детский сад и школы в Харькове, Одессе и Константиновке	ru	https://argumenti.ru/politics/2022/07/780414	argumenti.ru			0
	1	mythical_nazis	2022.6.28	Госкорпорация «Роскосмос» опубликовала фото и координаты центров принятия решений Запада, поддерживающих украинских националистов	ru	https://argumenti.ru/politics/2022/06/778279	argumenti.ru			0
	1	mythical_nazis	2022.6.6	Замглавы МИД ЛНР Сорока: украинских националистов, которых будет судить трибунал в республике, накажут согласно ее законам	ru	https://argumenti.ru/politics/2022/06/774968	argumenti.ru			0
	1	mythical_nazis	2022.5.26	Пушилин: первый этап Мариупольского трибунала над украинскими националистами может быть проведен уже до конца этого лета	ru	https://argumenti.ru/politics/2022/05/773581	argumenti.ru			0
	1	mythical_nazis	2022.5.18	Глава ДНР Пушилин: суд решит судьбу сдавшихся украинских боевиков с «Азовстали», нацистов ждет трибунал	ru	https://argumenti.ru/politics/2022/05/772481	argumenti.ru			0
	1	mythical_nazis	2022.5.7	Михаил Мизинцев: переодетые в форму РФ украинские националисты обстреливали дома в ДНР используя бронетехнику со знаком «Z»	ru	https://argumenti.ru/politics/2022/05/771019	argumenti.ru			0
	1	mythical_nazis	2022.4.23	Сдавшийся украинский офицер Владимир Лабузов рассказал, что националисты «Азова»* ставили себя выше морпехов	ru	https://argumenti.ru/politics/2022/04/769032	argumenti.ru			0
	1	mythical_nazis	2022.3.30	Глава Чечни Кадыров призвал Путина дать закончить то, что он начал, очистить Украину от бандеровцев	ru	https://argumenti.ru/politics/2022/03/765766	argumenti.ru			0
	1	mythical_nazis	2022.3.26	Военнослужащие ДНР за сутки уничтожили 64 украинских националиста	ru	https://argumenti.ru/politics/2022/03/765235	argumenti.ru			0
	1	mythical_nazis	2022.3.20	Росгвардейцы в городе Изюм Харьковской области на Украине взяли в плен несколько лидеров украинских националистов	ru	https://argumenti.ru/politics/2022/03/764391	argumenti.ru			0
	1	mythical_nazis	2022.3.19	Рамзан Кадыров: чеченские бойцы отбили на Украине «хорошо укрепленную бандеровскую базу»	ru	https://argumenti.ru/politics/2022/03/764306	argumenti.ru			0
	1	mythical_nazis	2022.3.13	Эдуард Басурин: группа украинских националистов успела покинуть Мариуполь до его полного блокирования	ru	https://argumenti.ru/politics/2022/03/763435	argumenti.ru			0
	1	mythical_nazis	2022.3.10	Минобороны РФ: украинские националисты отбирают предназначенные для эвакуации беженцев школьные автобусы	ru	https://argumenti.ru/politics/2022/03/763152	argumenti.ru			0
	1	mythical_nazis	2022.3.5	Представитель милиции ДНР Басурин: украинские националисты пытаются устроить в Донбассе гуманитарную катастрофу	ru	https://argumenti.ru/politics/2022/03/762441	argumenti.ru			0
	1	mythical_nazis	2022.3.3	Конашенков: после уничтожения ВС РФ основных группировок украинских националистов Запад нарастил отправку наемников	ru	https://argumenti.ru/politics/2022/03/762228	argumenti.ru			0
	1	mythical_nazis	2022.6.9	Экс-сотрудник СБУ Василий Прозоров: Идеи фашизма и нацизма проникли в сознание огромного числа украинской молодежи	ru	https://argumenti.ru/interview/2022/06/775508	argumenti.ru			0
	1	mythical_nazis	2022.4.25	Владимир Соловьев: классика нацистов и бандеровцев – убить еврея-журналиста	ru	https://argumenti.ru/interview/2022/04/769275	argumenti.ru			0
	1	mythical_nazis	2022.5.18	Сотрудники ФСБ в Кузбассе поймали приверженца украинского нацизма, повредившего ЛЭП	ru	https://argumenti.ru/incident/2022/05/772449	argumenti.ru			0
	1	mythical_nazis	2022.3.24	В Минобороны открыли архивы о геноциде украинскими националистами своего народа в годы войны	ru	https://argumenti.ru/history/2022/03/765014	argumenti.ru			0
	1	mythical_nazis	2022.5.1	РИА Новости: с 1 мая в освобожденной от украинских националистов Херсонской области начинает работать рублевая зона	ru	https://argumenti.ru/economics/2022/05/770101	argumenti.ru			0
	1	mythical_nazis	2022.7.22	Под Донецком убит боевик из Швеции, воевавший за националистические идеалы бандеровцев	ru	https://argumenti.ru/army/2022/07/781844	argumenti.ru			0
	1	mythical_nazis	2022.5.23	Конашенков: уничтожены более 230 националистов, выведены из строя 33 единицы украинской военной техники	ru	https://argumenti.ru/army/2022/05/773139	argumenti.ru			0
	1	mythical_nazis	2022.3.26	Как распределена военная, финансовая помощь США украинскому фашистскому режиму	ru	https://argumenti.ru/army/2022/03/765305	argumenti.ru			0
	1	mythical_nazis	2022.3.23	СМЕРШ против украинских диверсантов и бандеровцев	ru	https://argumenti.ru/army/2022/03/764881	argumenti.ru			0
	1	mythical_nazis	2022.3.7	МО РФ сообщает, что в Мариуполе при атаке украинские националисты гнали перед собой 150 мирных жителей	ru	https://argumenti.ru/army/2022/03/762692	argumenti.ru			0
	1	mythical_nazis	2022.3.4	Конашенков: в Харькове украинские националисты готовят провокацию с участием западных журналистов	ru	https://argumenti.ru/army/2022/03/762359	argumenti.ru			0
	1	mythical_nazis	2022.3.4	Конашенков: Охрану и оборону Запорожской АЭС осуществляют российские военные, украинские националисты атаковали её ночью	ru	https://argumenti.ru/army/2022/03/762307	argumenti.ru			0
	1	mythical_nazis	2022.2.27	Конашенков: украинские нацисты истязают тех немногих российских военнослужащих, кому не посчастливилось попасть в плен	ru	https://argumenti.ru/army/2022/02/761594	argumenti.ru			0
	1	mythical_nazis	2022.6.16	Посольство России в Вашингтоне: США игнорируют обстрелы жилых районов Донецка украинскими националистами	ru	https://runews24.ru/world/16/06/2022/673d54s0efac44591128e31aea9095d1	runews24.ru			0
	1	mythical_nazis	2022.4.29	Минобороны РФ обнародовало текст «присяги» украинских националистов Гитлеру во время ВОВ	ru	https://runews24.ru/society/29/04/2022/e2756dfdce80e405fbb97f0b606ee182	runews24.ru			0
	1	mythical_nazis	2022.3.28	Андрей Данилко, певший «Батько наш Бандера», осудил действия украинских националистов	ru	https://runews24.ru/show-business/29/03/2022/d58b7d63563f071689ec300c5864f18d	runews24.ru			0
	1	mythical_nazis	2022.3.2	В Самаре суд оштрафовал Андрея Шабанова на 60 тысяч рублей за реабилитацию фашизма	ru	https://runews24.ru/samara/02/03/2022/2bea98bf1a466da8c61e655c00560add	runews24.ru			0
	1	mythical_nazis	2022.4.27	В Харьковской области спецназ Росгвардии разбил вооруженную группу украинских националистов	ru	https://runews24.ru/politics/27/04/2022/673d54s52c79fd8bf74d58871cf3ccd8	runews24.ru			0
	1	mythical_nazis	2022.4.20	Кадыров сообщил, что в Попасной был ликвидирован «титулованный укронацист» Щербак	ru	https://runews24.ru/politics/21/04/2022/673d54s6892e53979ced0040609b4e05	runews24.ru			0
	1	mythical_nazis	2022.5.20	Сергей Шойгу: На «Азовстали» сдались более 1900 украинских националистов	ru	https://runews24.ru/politics/20/05/2022/673d54s619504fb745201c1bd538bb01	runews24.ru			0
	1	mythical_nazis	2022.5.16	Кадыров призвал Эрдогана не помогать украинским националистам на «Азовстали»	ru	https://runews24.ru/politics/16/05/2022/673d54s3a1304d6535a28c47b85d07e5	runews24.ru			0
	1	mythical_nazis	2022.4.16	Авиация Росгвардии уничтожила группу украинских националистов и военную технику	ru	https://runews24.ru/politics/16/04/2022/673d54sd3ab4fd68ac3fb1d36a99e90b	runews24.ru			0
	1	mythical_nazis	2022.4.10	Глава СКР поручил установить личности украинских националистов, пытавших военного РФ	ru	https://runews24.ru/politics/10/04/2022/fa97720905c05431f8f2523869156fde	runews24.ru			0
	1	mythical_nazis	2022.4.9	Народная милиция ЛНР: в Рубежном украинские нацисты взорвали цистерну с азотной кислотой	ru	https://runews24.ru/politics/09/04/2022/673d54s87847c7dd06d6dc6797293931	runews24.ru			0
	1	mythical_nazis	2022.4.9	Минобороны РФ: украинские националисты готовят провокацию в Ирпене	ru	https://runews24.ru/politics/09/04/2022/673d54s993c41af1702573896017eae6	runews24.ru			0
	1	mythical_nazis	2022.4.9	В Мелитополе найден схрон с оружием украинских националистов	ru	https://runews24.ru/politics/09/04/2022/673d54s004dedfd43da608c8bc424c03	runews24.ru			0
	1	mythical_nazis	2022.3.9	Минобороны России: украинские националисты атаковали электроподстанцию, питающую ЧАЭС	ru	https://runews24.ru/politics/09/03/2022/673d54s7a3e51c8b7e89313c11fe0063	runews24.ru			0
	1	mythical_nazis	2022.4.7	В порту Мариуполя украинские националисты устроили провокацию с поджогом корабля «Донбасс»	ru	https://runews24.ru/politics/07/04/2022/673d54s213b846844f41cf1a3cf743de	runews24.ru			0
	1	mythical_nazis	2022.3.5	В ДНР сообщили об отказе украинских националистов в предоставлении гуманитарного коридора в Мариуполе	ru	https://runews24.ru/politics/05/03/2022/7f1de2s6af5274f70869a3a0bca55add	runews24.ru			0
	1	mythical_nazis	2022.3.4	Минобороны России заявило о провокации украинскими националистами рядом с Запорожской АЭС	ru	https://runews24.ru/politics/04/03/2022/7f1de2s975c25301f2d45184aa3c92cd	runews24.ru			0
	1	mythical_nazis	2022.5.2	Минобороны России: в ряде городов украинские националисты оборудовали позиции в школах	ru	https://runews24.ru/politics/02/05/2022/673d54sd40bd73e8103fbe76afcf5dc9	runews24.ru			0
	1	mythical_nazis	2022.3.2	Кадыров разместил видео с бойцами из Чечни и послание украинским националистам	ru	https://runews24.ru/politics/02/03/2022/7f1de2se534da554b04ef63e15eab064	runews24.ru			0
	1	mythical_nazis	2022.3.2	Народная милиция ДНР: украинские националисты готовят провокацию в Мариуполе	ru	https://runews24.ru/politics/02/03/2022/7f1de2s55bcb8f3bf76ef61f4519fbec	runews24.ru			0
	1	mythical_nazis	2022.6.15	В Новосибирске завершено расследование дела о реабилитации нацизма	ru	https://runews24.ru/novosibirsk/15/06/2022/c2fe5a289e7933cac8f076ac25b0a3d8	runews24.ru			0
	1	mythical_nazis	2022.3.30	ФСБ задержала 60 сторонников украинской неонацистской группировки «МКУ» в 23 регионах России	ru	https://runews24.ru/incidents/30/03/2022/f1f4c5be146e824b1125866a50c08452	runews24.ru			0
	1	mythical_nazis	2022.5.23	ФСБ задержала жителя Симферополя, написавшего украинские националистические лозунги в чате	ru	https://runews24.ru/incidents/23/05/2022/673d54sdfa2c86142c1200515f5ebd0d	runews24.ru			0
	1	mythical_nazis	2022.4.11	СКР начал расследование применения украинскими националистами «Точки-У» в ЛНР	ru	https://runews24.ru/incidents/11/04/2022/673d54sd40c2129b2f410d6905be511f	runews24.ru			0
	1	mythical_nazis	2022.4.4	В Алуште сотрудники ФСБ задержали сторонника украинских неонацистов, хранившего взрывчатку	ru	https://runews24.ru/incidents/04/04/2022/e9e58839eef85e9d8d7b7d39714b0fb9	runews24.ru			0
	1	mythical_nazis	2022.3.14	Экс-разведчик Риттер: США и Великобритания обучали украинских неонацистов	ru	https://runews24.ru:443/world/14/03/2022/673d54s07764c057e8c82fcd4aeeeb28	runews24.ru			0
	1	mythical_nazis	2022.6.21	В Томске возбуждено уголовное дело о реабилитации нацизма	ru	https://runews24.ru:443/tomsk/21/06/2022/4e3a332e799ffac245003bc09039e86f	runews24.ru			0
	1	mythical_nazis	2022.4.27	СК России: в отношении Ровшана Аскерова возбуждено уголовное дело о реабилитации нацизма в соцсетях	ru	https://runews24.ru:443/society/27/04/2022/4d49c7a97eaa44f53254ab84debb4f5f	runews24.ru			0
	1	mythical_nazis	2022.6.14	Мариуполец рассказал, как украинские националисты стреляли по людям, не давая тушить дом	ru	https://runews24.ru:443/society/14/06/2022/673d54sbafcc655d4582ca23e040678e	runews24.ru			0
	1	mythical_nazis	2022.2.5	Главу «Мемориала» вызвали в Следком по жалобе о реабилитации нацизма	ru	https://runews24.ru:443/society/05/02/2022/49c02c89305b7182b22e2ea8fbe9f74e	runews24.ru			0
	1	mythical_nazis	2022.1.19	Присяжные признали самарца виновным в реабилитации фашизма	ru	https://runews24.ru:443/samara/20/01/2022/49c566835cd3dcaa20d5ce7082d61da7	runews24.ru			0
	1	mythical_nazis	2022.3.30	Минобороны РФ: украинские националисты использовали синагогу в Умани для переправки оружия	ru	https://runews24.ru:443/politics/30/03/2022/673d54sfd24bb1c4574a8d14fa5c6222	runews24.ru			0
	1	mythical_nazis	2021.12.28	Генпрокуратура России обвинила общество «Мемориал» в реабилитации пособников нацистов	ru	https://runews24.ru:443/politics/28/12/2021/8278c8e1eebada11b6256cffb0bdf328	runews24.ru			0
	1	mythical_nazis	2022.3.28	В Китае осудили издевательства украинских нацистов над российскими военнопленными	ru	https://runews24.ru:443/politics/28/03/2022/673d54s230dc108f581cdf908394ce9f	runews24.ru			0
	1	mythical_nazis	2021.12.27	Шойгу: Россия в 2014 году спасла Крым от вторжения украинских фашистов	ru	https://runews24.ru:443/politics/27/12/2021/7c5c099dfc6e1aedbe93dd03f33d5579	runews24.ru			0
	1	mythical_nazis	2022.4.25	Пушилин: Засевшим на «Азовстали» в Мариуполе украинским националистам осталось недолго	ru	https://runews24.ru:443/politics/25/04/2022/5ab73639f82a5142fb72916ce308d7c2	runews24.ru			0
	1	mythical_nazis	2022.7.21	Стивен Кинг отказался от своих слов о величии украинского националиста Степана Бандеры	ru	https://runews24.ru:443/politics/21/07/2022/26ad696ee73b5e6e5a1cb046ff6c6522	runews24.ru			0
	1	mythical_nazis	2022.3.18	Постпред России в ООН Небензя: Мариуполь скрывает доказательства преступлений украинских нацистов	ru	https://runews24.ru:443/politics/18/03/2022/673d54s027cc7d14d2913cb8ef6aa657	runews24.ru			0
	1	mythical_nazis	2022.3.17	Минобороны РФ: четыре человека стали жертвами обстрела гумкоридора украинскими националистами	ru	https://runews24.ru:443/politics/17/03/2022/673d54s7eff869d9d8c7cd4f7f4cf332	runews24.ru			0
	1	mythical_nazis	2022.6.15	Посол России в США Антонов призвал Вашингтон прекратить поставки оружия украинским националистам	ru	https://runews24.ru:443/politics/15/06/2022/673d54s509989aa4811f575bcdef8deb	runews24.ru			0
	1	mythical_nazis	2022.4.15	Минобороны России рассекретило архивные документы о помощи бандеровцев нацистам в годы ВОВ	ru	https://runews24.ru:443/politics/15/04/2022/9f0b6ac06683fba90fe1743bbfc75415	runews24.ru			0
	1	mythical_nazis	2022.3.15	Посол России в США Антонов: Вооружённые националисты – единственная угроза для украинцев	ru	https://runews24.ru:443/politics/15/03/2022/673d54s441cdde38ab45eb5fb4f37fa6	runews24.ru			0
	1	mythical_nazis	2022.3.11	Минобороны РФ: украинские националисты забрали эвакуационный транспорт	ru	https://runews24.ru:443/politics/11/03/2022/673d54s322b6d089d73325b89dc276d7	runews24.ru			0
	1	mythical_nazis	2022.2.10	Лукашенко: Горячая война не начнется, если украинские националисты не пойдут на провокацию	ru	https://runews24.ru:443/politics/10/02/2022/dad02389a6cccfd0a01c3b1babb36f95	runews24.ru			0
	1	mythical_nazis	2022.3.7	Минобороны РФ: украинские националисты использовали 150 мирных жителей Мариуполя в качестве щита	ru	https://runews24.ru:443/politics/07/03/2022/7f1de2s51f919299612479da38be0e79	runews24.ru			0
	1	mythical_nazis	2022.3.30	Власти ДНР: украинские националисты обстреляли микрорайон «Текстильщики» в Донецке из РСЗО «Ураган»	ru	https://runews24.ru:443/incidents/30/03/2022/22ac880eee18bdb9b432a594a3ea526e	runews24.ru			0
	1	mythical_nazis	2021.12.28	Суд Ростовской области подтвердил арест сторонника украинских неонацистов	ru	https://runews24.ru:443/incidents/28/12/2021/ea828ab74baf5cd5c1c5389c68458bc4	runews24.ru			0
	1	mythical_nazis	2022.4.28	ФСБ задержала украинского националиста, планировавшего устроить теракт в ТРЦ Симферополя	ru	https://runews24.ru:443/incidents/28/04/2022/499670ca39465747f36be17df37f6855	runews24.ru			0
	1	mythical_nazis	2022.5.24	В Москве заочно арестовали журналиста Ровшана Аскерова за реабилитацию нацизма	ru	https://runews24.ru:443/incidents/24/05/2022/958c84d2c7866220925cd5d3ec3d332a	runews24.ru			0
	1	mythical_nazis	2022.2.15	В Москве заочно арестовали члена украинской неонацистской группировки МКУ Егора Краснова	ru	https://runews24.ru:443/incidents/15/02/2022/b892a4f016ce36b65bd51735e5903e9d	runews24.ru			0
	1	mythical_nazis	2022.6.6	Сторонника украинских неонацистов из Читы осудили за призывы к экстремизму в соцсетях	ru	https://runews24.ru:443/incidents/06/06/2022/09d7f9151a7940cae8fa9e9d3699c08f	runews24.ru			0
	1	mythical_nazis	2022.3.11	Мужчину из Архангельска подозревают в реабилитации нацизма из-за комментариев в соцсети	ru	https://runews24.ru:443/arkhangelsk/11/03/2022/7fe029ee0c8f099c85e96dd080e1c3dc	runews24.ru			0
	1	mythical_nazis	2022.5.21	Эксперт предрек крах украинского нацизма после сдачи в плен боевиков «Азова»	ru	https://iz.ru/1337986/2022-05-21/istorik-predrek-krakh-ukrainskogo-natcizma-posle-sdachi-v-plen-boevikov-azova	iz.ru			0
	1	mythical_nazis	2022.5.21	Историк предрек крах украинского нацизма после сдачи в плен боевиков «Азова»	ru	https://iz.ru/1337986/2022-05-21/istorik-predrek-krakh-ukrainskogo-natcizma-posle-sdachi-v-plen-boevikov-azova	iz.ru			0
	1	mythical_nazis	2022.5.20	Более 1,9 тыс. украинских националистов с «Азовстали» сдались в плен	ru	https://iz.ru/1337349/2022-05-20/bolee-19-tys-ukrainskikh-natcionalistov-s-azovstali-sdalis-v-plen	iz.ru			0
	1	mythical_nazis	2022.5.18	Суд в Кемерово арестовал повредившего ЛЭП пособника украинских нацистов	ru	https://iz.ru/1336194/2022-05-18/sud-kemerovo-arestoval-povredivshego-lep-posobnika-ukrainskikh-natcistov	iz.ru			0
	1	mythical_nazis	2022.5.15	Корреспондент «Известий» показал кадры перестрелки с украинскими националистами	ru	https://iz.ru/1334714/2022-05-15/korrespondent-izvestii-pokazal-kadry-perestrelki-s-ukrainskimi-natcionalistami	iz.ru			0
	1	mythical_nazis	2022.5.3	В ДНР сообщили об уничтожении 28 украинских националистов за сутки	ru	https://iz.ru/1329649/2022-05-03/v-dnr-soobshchili-ob-unichtozhenii-28-ukrainskikh-natcionalistov-za-sutki	iz.ru			0
	1	mythical_nazis	2022.5.3	Российские силовики нашли пыточную камеру украинских нацистов под Херсоном	ru	https://iz.ru/1329634/2022-05-03/rossiiskie-siloviki-nashli-pytochnuiu-kameru-ukrainskikh-natcistov-pod-khersonom	iz.ru			0
	1	mythical_nazis	2022.5.3	СК РФ возбудил дело в отношении украинского националиста Шилова	ru	https://iz.ru/1329444/2022-05-03/sk-rf-vozbudil-delo-v-otnoshenii-ukrainskogo-natcionalista-shilova	iz.ru			0
	1	mythical_nazis	2022.5.1	СК РФ проверит информацию о преступлениях украинских националистов	ru	https://iz.ru/1328947/2022-05-01/sk-rf-proverit-informatciiu-o-prestupleniiakh-ukrainskikh-natcionalistov	iz.ru			0
	1	mythical_nazis	2022.4.28	Росгвардия обезвредила склад украинских националистов в Харьковской области	ru	https://iz.ru/1327560/2022-04-28/rosgvardiia-obezvredila-sklad-ukrainskikh-natcionalistov-v-kharkovskoi-oblasti	iz.ru			0
	1	mythical_nazis	2022.4.27	СК возбудил дело о реабилитации нацизма в отношении Ровшана Аскерова	ru	https://iz.ru/1327049/2022-04-27/skr-vozbudil-delo-v-otnoshenii-uchastnika-chgk-askerova-za-posty-v-sotcsetiakh	iz.ru			0
	1	mythical_nazis	2022.4.20	В Николаеве украинские националисты задерживают людей с пророссийскими взглядами	ru	https://iz.ru/1323833/2022-04-20/v-nikolaeve-ukrainskie-natcionalisty-zaderzhivaiut-liudei-s-prorossiiskimi-vzgliadami	iz.ru			0
	1	mythical_nazis	2022.4.20	Сторонника украинских националистов задержали в московском аэропорту	ru	https://iz.ru/1323769/2022-04-20/sk-vozbudil-delo-v-otnoshenii-podderzhavshego-natcionalistov-na-ukraine-rossiianina	iz.ru			0
	1	mythical_nazis	2022.4.18	Американский журналист сравнил украинских националистов с террористами	ru	https://iz.ru/1322665/2022-04-18/amerikanskii-zhurnalist-sravnil-ukrainskikh-natcionalistov-s-terroristami	iz.ru			0
	1	mythical_nazis	2022.4.18	В МО заявили об удержании украинскими националистами более 6 тыс. иностранцев	ru	https://iz.ru/1322652/2022-04-18/v-mo-zaiavili-ob-uderzhanii-ukrainskimi-natcionalistami-bolee-6-tys-inostrantcev	iz.ru			0
	1	mythical_nazis	2022.4.18	Силы ДНР за сутки уничтожили 49 украинских националистов	ru	https://iz.ru/1322225/2022-04-18/sily-dnr-za-sutki-unichtozhili-49-ukrainskikh-natcionalistov	iz.ru			0
	1	mythical_nazis	2022.4.14	МО раскрыло новые данные о зверствах украинских националистов в годы ВОВ	ru	https://iz.ru/1320938/2022-04-15/mo-raskrylo-novye-dannye-o-zverstvakh-ukrainskikh-natcionalistov-v-gody-vov	iz.ru			0
	1	mythical_nazis	2022.4.14	Житель Мариуполя рассказал об убийстве ребенка украинскими националистами	ru	https://iz.ru/1320807/2022-04-14/zhitel-mariupolia-rasskazal-ob-ubiistve-rebenka-ukrainskimi-natcionalistami	iz.ru			0
	1	mythical_nazis	2022.4.12	ВС России сорвали попытку украинских националистов вырваться из Мариуполя	ru	https://iz.ru/1319283/2022-04-12/vs-rossii-sorvali-popytku-ukrainskikh-natcionalistov-vyrvatsia-iz-mariupolia	iz.ru			0
	1	mythical_nazis	2022.4.8	В Москве задержан срывавший георгиевские ленточки с ветеранов украинский националист	ru	https://iz.ru/1317778/2022-04-08/v-moskve-zaderzhan-sryvavshii-georgievskie-lentochki-s-veteranov-ukrainskii-natcionalist	iz.ru			0
	1	mythical_nazis	2022.4.8	Минобороны России опубликовало данные о преступлениях украинских националистов в годы ВОВ	ru	https://iz.ru/1317391/2022-04-08/minoborony-rossii-opublikovalo-dannye-o-prestupleniiakh-ukrainskikh-natcionalistov-v-gody-vov	iz.ru			0
	1	mythical_nazis	2022.4.7	Минобороны опубликовало документы о зверствах украинских националистов	ru	https://iz.ru/1317350/2022-04-08/minoborony-opublikovalo-dokumenty-o-zverstvakh-ukrainskikh-natcionalistov	iz.ru			0
	1	mythical_nazis	2022.4.6	СК изучит обстоятельства нападения украинских националистов на Изюм	ru	https://iz.ru/1316273/2022-04-06/sk-izuchit-obstoiatelstva-napadeniia-ukrainskikh-natcionalistov-na-izium	iz.ru			0
	1	mythical_nazis	2022.4.2	На границе с Эстонией поймали украинского националиста из «Азова»	ru	https://iz.ru/1314641/2022-04-03/na-granitce-s-estoniei-poimali-ukrainskogo-natcionalista-iz-azova	iz.ru			0
	1	mythical_nazis	2022.4.2	Мэр Рубежного рассказал о зверствах украинских националистов	ru	https://iz.ru/1314638/2022-04-03/mer-rubezhnogo-rasskazal-o-zverstvakh-ukrainskikh-natcionalistov	iz.ru			0
	1	mythical_nazis	2022.3.30	ФСБ задержала в 23 регионах РФ 60 сторонников украинской неонацистской группировки «МКУ»	ru	https://iz.ru/1312983/2022-03-30/fsb-zaderzhala-v-23-regionakh-rf-60-storonnikov-ukrainskoi-neonatcistskoi-gruppirovki-mku	iz.ru			0
	1	mythical_nazis	2022.3.30	ФСБ задержала в 23 регионах РФ 60 сторонников украинской неонацистской группировки «М.К.У.»	ru	https://iz.ru/1312983/2022-03-30/fsb-zaderzhala-v-23-regionakh-rf-60-storonnikov-ukrainskoi-neonatcistskoi-gruppirovki-mku	iz.ru			0
	1	mythical_nazis	2022.3.30	ФСБ сообщила о задержании 60 сторонников украинских неонацистов в РФ	ru	https://iz.ru/1312809/2022-03-30/v-23-regionakh-rossii-zaderzhany-60-storonnikov-ukrainskikh-neonatcistov	iz.ru			0
	1	mythical_nazis	2022.3.28	В Бердянске прошли обыски в доме местного лидера украинских националистов	ru	https://iz.ru/1311408/2022-03-28/v-berdianske-zaveli-delo-na-mestnogo-lidera-natcistov	iz.ru			0
	1	mythical_nazis	2022.3.28	В Бердянске завели дело на местного лидера украинских националистов	ru	https://iz.ru/1311408/2022-03-28/v-berdianske-zaveli-delo-na-mestnogo-lidera-natcistov	iz.ru			0
